Gene Symbol	Entrez ID	Uniprot ID	Ensembl ID	DOID	Source	Disease Name	DOID Source
BBS12	166379	Q6ZW61	ENSG00000181004	DOID:0110134	HPO	Bardet-Biedl syndrome 12	Xref -> OMIM
TUBB6	84617	K7ERA8	ENSG00000176014	DOID:9008248	HPO	Congenital Facial Palsy with Ptosis and Velopharyngeal Dysfunction	Xref -> OMIM
ADAMTSL4	54507	B7ZMJ3	ENSG00000143382	None	HPO	None	None
RSPH9	221421	Q9H1X1	ENSG00000172426	DOID:9562	HPO	Primary ciliary dyskinesia	Xref -> GARD
PLEC	5339	E9PIA2	ENSG00000178209	DOID:9001254	HPO	Epidermolysis Bullosa Simplex 5D with Nail Dystrophy	Xref -> OMIM
PEX6	5190	Q13608	ENSG00000124587	None	HPO	None	None
SMARCE1	6605	J3QS32	ENSG00000073584	DOID:4586	HPO	familial meningioma	Xref -> OMIM
KRAS	3845	A5HC09	ENSG00000133703	DOID:9007632	HPO	Encephalocraniocutaneous lipomatosis	Xref -> MeSH
ACTA1	58	P68133	ENSG00000143632	DOID:0110637	HPO	Zebra body myopathy	Xref -> ICD-10
FXYD2	486	Q58I17	ENSG00000137731	DOID:0060885	HPO	renal hypomagnesemia 2	Xref -> OMIM
CCDC40	55036	Q4G0X9	ENSG00000141519	DOID:9562	HPO	Primary ciliary dyskinesia	Xref -> GARD
AGBL1	123624	A0A1B0GVQ2	ENSG00000273540	DOID:11555	HPO	Fuchs endothelial corneal dystrophy	Xref -> UMLS
FKTN	2218	A0A2R8Y4L5	ENSG00000106692	DOID:0050560	HPO	Walker-Warburg syndrome	Xref -> MeSH
FUS	2521	A0A823ADP9	ENSG00000089280	DOID:9003713	HPO	Frontotemporal dementia with motor neuron disease	DiseaseName -> Frozenset
EDN3	1908	P14138	ENSG00000124205	DOID:9258	HPO	Waardenburg-Shah syndrome	Xref -> UMLS
RPS28	6234	B2R4R9	ENSG00000233927	DOID:1339	HPO	Blackfan-Diamond anemia	Xref -> MeSH
PCDH19	57526	Q8TAB3	ENSG00000165194	DOID:0080422	HPO	Dravet syndrome	Xref -> GARD
BCAP31	10134	C9JQ75	ENSG00000185825	DOID:0112123	HPO	deafness, dystonia, and cerebral hypomyelination	Xref -> OMIM
CD151	977	A0A6M5CII8	ENSG00000177697	DOID:9004850	HPO	Epidermolysis Bullosa Simplex 7, with Nephropathy and Deafness	Xref -> OMIM
BLOC1S3	388552	Q6QNY0	ENSG00000189114	DOID:0060546	HPO	Hermansky-Pudlak syndrome 8	Xref -> OMIM
MKS1	54903	A0A7I2V4A2	ENSG00000011143	DOID:1935	HPO	Bardet-Biedl syndrome	Xref -> UMLS
ALDH7A1	501	F8VVF2	ENSG00000164904	DOID:0080768	HPO	Pyridoxine-dependent epilepsy	Xref -> MeSH
TRAPPC9	83696	H0YBR0	ENSG00000167632	None	HPO	None	None
LTBP4	8425	Q8N2S1	ENSG00000090006	DOID:11723	HPO	Duchenne muscular dystrophy	Xref -> UMLS
ESR2	2100	A0A348FV97	ENSG00000140009	DOID:0080500	HPO	ovarian dysgenesis 8	Xref -> OMIM
SLC12A2	6558	G3XAL9	ENSG00000064651	DOID:0060307	HPO	Non-specific syndromic intellectual disability	Xref -> OMIM
STAT3	6774	A0A7I2V444	ENSG00000168610	DOID:0060639	HPO	Isolated permanent neonatal diabetes mellitus	Xref -> GARD
HLA-DQA1	3117	A0A678ZGA0	ENSG00000196735	DOID:10608	HPO	celiac disease	Xref -> OMIM
KNL1	57082	H0YCZ2	ENSG00000137812	DOID:0070291	HPO	primary autosomal recessive microcephaly 4	Xref -> OMIM
COX3	4514	S4T6M3	ENSG00000204003	DOID:3687	HPO	MELAS	Xref -> UMLS
BCL10	8915	A0A087WWW9	ENSG00000142867	DOID:5557	HPO	Testicular germ cell cancer	Xref -> OMIM
RAD54B	25788	Q9Y620	ENSG00000197275	DOID:0060060	HPO	non-Hodgkin lymphoma	Xref -> OMIM
PTEN	5728	A0A087X033	ENSG00000171862	DOID:4586	HPO	familial meningioma	Xref -> OMIM
SETBP1	26040	A0A2R8YH59	ENSG00000152217	DOID:9001389	HPO	Schinzel-Giedion Syndrome	Xref -> OMIM
DLG3	1741	Q5JUW8	ENSG00000082458	None	HPO	None	None
ERCC6	2074	P0DP91	ENSG00000225830	None	HPO	None	None
PIGY	84992	Q3MUY2	ENSG00000255072	DOID:9005046	HPO	Hyperphosphatasia-intellectual disability syndrome	DiseaseName -> Frozenset
ACTA1	58	P68133	ENSG00000143632	DOID:3191	HPO	Intermediate nemaline myopathy	Xref -> OMIM
CNGA1	1259	P29973	ENSG00000198515	DOID:10584	HPO	Retinitis pigmentosa	Xref -> UMLS
CAVIN1	284119	Q6NZI2	ENSG00000177469	DOID:0111138	HPO	congenital generalized lipodystrophy type 4	Xref -> OMIM
NEK2	4751	F6U4U2	ENSG00000117650	DOID:10584	HPO	Retinitis pigmentosa	Xref -> UMLS
CNTN1	1272	A0A024R104	ENSG00000018236	DOID:0080101	HPO	Compton-North congenital myopathy	Xref -> OMIM
DNMT1	1786	A0A7I2YQA8	ENSG00000130816	DOID:0070158	HPO	hereditary sensory neuropathy type 1E	Xref -> OMIM
HR	55806	O43593	ENSG00000168453	DOID:0050634	HPO	Alopecia universalis	Xref -> MeSH
HCRT	3060	O43612	ENSG00000161610	DOID:8986	HPO	Narcolepsy	Xref -> OMIM
TSGA10	80705	Q9BZW7	ENSG00000135951	DOID:0111924	HPO	spermatogenic failure 26	Xref -> OMIM
PRNP	5621	X6RKS3	ENSG00000171867	DOID:4249	HPO	Gerstmann-Straussler-Scheinker syndrome	Xref -> OMIM
IGFBP7	3490	Q16270	ENSG00000163453	DOID:9000951	HPO	Retinal Arterial Macroaneurysm with Supravalvular Pulmonic Stenosis	Xref -> OMIM
SERPINA12	145264	Q8IW75	ENSG00000165953	DOID:9006003	HPO	Hereditary palmoplantar keratoderma, Gamborg-Nielsen type	Xref -> OMIM
HBA1	3039	Q9NQT3	ENSG00000206172	None	HPO	None	None
CDKL5	6792	A0A669KBC2	ENSG00000008086	None	HPO	None	None
BPTF	2186	J3KSK9	ENSG00000171634	None	HPO	None	None
TCN2	6948	B5MBX2	ENSG00000185339	DOID:0050818	HPO	Transcobalamin deficiency	Xref -> OMIM
GPI	2821	K7EQ48	ENSG00000105220	DOID:2861	HPO	Congenital nonspherocytic hemolytic anemia	Xref -> OMIM
COL7A1	1294	B0LXL0	ENSG00000114270	DOID:0111347	HPO	epidermolysis bullosa with congenital localized absence of skin and deformity of nails	Xref -> OMIM
KIAA0319L	79932	Q8IZA0	ENSG00000142687	None	HPO	None	None
KCNJ11	3767	C5IU89	ENSG00000187486	DOID:0070218	HPO	familial hyperinsulinemic hypoglycemia 2	Xref -> OMIM
POLG2	11232	J3QRU9	ENSG00000256525	DOID:9002169	HPO	MITOCHONDRIAL DNA DEPLETION SYNDROME 16B	Xref -> OMIM
NUDT15	55270	Q9NV35	ENSG00000136159	DOID:9002041	HPO	Poor Metabolism of Thiopurines, 2	Xref -> OMIM
SOX10	6663	A6PVD3	ENSG00000100146	DOID:0110956	HPO	Waardenburg syndrome type 2E	Xref -> OMIM
BRCA2	675	K4JWF3	ENSG00000139618	DOID:9004083	HPO	Familial pancreatic carcinoma	Xref -> MeSH
DVL3	1857	A0A3B3ITC6	ENSG00000161202	None	HPO	None	None
MSTO1	55154	Q9BUK6	ENSG00000125459	DOID:9007424	HPO	Mitochondrial Myopathy, and Ataxia	Xref -> OMIM
PIK3CA	5290	C9JAM9	ENSG00000121879	DOID:0081001	HPO	Cowden syndrome 5	Xref -> OMIM
CDON	50937	E9PN78	ENSG00000064309	DOID:0110877	HPO	holoprosencephaly 11	Xref -> OMIM
SPTBN1	6711	Q53RC4	ENSG00000115306	DOID:9000526	HPO	DEVELOPMENTAL DELAY, IMPAIRED SPEECH, AND BEHAVIORAL ABNORMALITIES	Xref -> OMIM
FOXI1	2299	E0XEY9	ENSG00000168269	DOID:0110498	HPO	autosomal recessive nonsyndromic deafness 4	Xref -> OMIM
ASPM	259266	Q4G1H0	ENSG00000066279	None	HPO	None	None
NPHP3	27031	H0YAM4	ENSG00000113971	DOID:0070121	HPO	Meckel syndrome 7	Xref -> OMIM
UBA5	79876	E7EQ61	ENSG00000081307	DOID:0111615	HPO	autosomal recessive spinocerebellar ataxia 24	Xref -> OMIM
REST	5978	L0B3Y5	ENSG00000084093	DOID:0110556	HPO	autosomal dominant nonsyndromic deafness 27	Xref -> OMIM
IFT27	11020	H0Y6C7	ENSG00000100360	DOID:1935	HPO	Bardet-Biedl syndrome	Xref -> UMLS
CASR	846	Q2F3K6	ENSG00000036828	DOID:4989	HPO	Hereditary chronic pancreatitis	Xref -> OMIM
CLCN1	1180	Q75L28	ENSG00000188037	DOID:9009057	HPO	Myotonia Congenita, Autosomal Recessive	Xref -> OMIM
POLR3K	51728	Q9Y2Y1	ENSG00000161980	DOID:9004862	HPO	Hypomyelinating Leukodystrophy 21	Xref -> OMIM
TP53	7157	L0ERB4	ENSG00000141510	DOID:3347	HPO	Osteosarcoma	Xref -> UMLS
TSEN34	79042	Q9BSV6	ENSG00000170892	None	HPO	None	None
CCND1	595	Q5MGB2	ENSG00000110092	DOID:9538	HPO	Multiple myeloma	Xref -> UMLS
LPP	4026	C9JUT4	ENSG00000145012	DOID:9119	HPO	acute myeloid leukemia	Xref -> OMIM
MOCS1	4337	F8WCK1	ENSG00000124615	DOID:0111164	HPO	molybdenum cofactor deficiency type A	Xref -> OMIM
CFH	3075	U5TZG9	ENSG00000000971	DOID:9005377	HPO	Complement Factor H Deficiency	Xref -> OMIM
TAC3	6866	A0A024RB97	ENSG00000166863	None	HPO	None	None
THOC6	79228	Q86W42	ENSG00000131652	None	HPO	None	None
AP3D1	8943	A0A2R8YCY8	ENSG00000065000	DOID:9006228	HPO	Hermansky-Pudlak Syndrome 10	Xref -> OMIM
ARX	170302	A0A1B0GUI3	ENSG00000004848	DOID:0112021	HPO	non-syndromic X-linked intellectual disability ARX-related	Xref -> OMIM
TFG	10342	A0A6Q8PFC4	ENSG00000114354	DOID:0110809	HPO	hereditary spastic paraplegia 57	Xref -> OMIM
BRF1	2972	Q3SYD8	ENSG00000185024	DOID:0080898	HPO	cerebellofaciodental syndrome	Xref -> OMIM
MED25	81857	B9TX35	ENSG00000104973	DOID:9005442	HPO	Basel-Vanagaite-Smirin-Yosef syndrome	Xref -> OMIM
HBG2	3048	A0A515HFT7	ENSG00000196565	DOID:9006812	HPO	Transient Neonatal Cyanosis	Xref -> OMIM
LPAR6	10161	P43657	ENSG00000139679	DOID:0110705	HPO	hypotrichosis 8	Xref -> OMIM
IRF2BPL	64207	Q9H1B7	ENSG00000119669	DOID:9009222	HPO	Neurodevelopmental Disorder with Regression, Abnormal Movements, Loss of Speech, and Seizures	Xref -> OMIM
NDUFV1	4723	G3V0I5	ENSG00000167792	DOID:3652	HPO	Leigh syndrome with leukodystrophy	Xref -> OMIM
RAX	30062	A0A127AYS6	ENSG00000180228	None	HPO	None	None
REEP1	65055	A0A1C7CYY3	ENSG00000068615	DOID:0110782	HPO	hereditary spastic paraplegia 31	Xref -> OMIM
ND3	4537	A0A059RNK9	ENSG00000268750	DOID:0060536	HPO	Isolated complex I deficiency	Xref -> GARD
DMD	1756	Q8WYF2	ENSG00000198947	DOID:9883	HPO	Becker muscular dystrophy	Xref -> OMIM
KCNH1	3756	L8EAS2	ENSG00000143473	DOID:9002680	HPO	Zimmermann-Laband Syndrome 1	Xref -> OMIM
NPPA	4878	B0ZBE8	ENSG00000175206	DOID:0080662	HPO	Atrial standstill	DiseaseName -> Frozenset
NIPAL4	348938	Q0D2K0	ENSG00000172548	DOID:0060655	HPO	Congenital non-bullous ichthyosiform erythroderma	Xref -> UMLS
FHL1	2273	A0A0D9SGD1	ENSG00000022267	DOID:0080687	HPO	reducing body myopathy 1B	Xref -> OMIM
HBB	3043	Q9UBV6	ENSG00000244734	DOID:0111363	HPO	Heinz body anemia	Xref -> OMIM
KIF1A	547	A0A6Q8PFR5	ENSG00000130294	None	HPO	None	None
DGUOK	1716	A0A0S2Z3N1	ENSG00000114956	DOID:0080121	HPO	mitochondrial DNA depletion syndrome 3	Xref -> OMIM
SYT14	255928	A1L3Y1	ENSG00000143469	DOID:0080063	HPO	Autosomal recessive cerebellar ataxia-psychomotor delay syndrome	Xref -> OMIM
HDAC4	9759	H7BZT3	ENSG00000068024	None	HPO	None	None
CPLX1	10815	D6RAG3	ENSG00000168993	None	HPO	None	None
HBB	3043	Q9UBV6	ENSG00000244734	DOID:1099	HPO	alpha thalassemia	Xref -> OMIM
RIPK1	8737	A0A7I2V5Y1	ENSG00000137275	DOID:0111952	HPO	immunodeficiency 57	Xref -> OMIM
CLN5	1203	A0A1B0GU14	ENSG00000102805	None	HPO	None	None
TREX1	11277	C9J052	ENSG00000213689	DOID:9074	HPO	systemic lupus erythematosus	Xref -> OMIM
DHCR7	1717	H0YCS7	ENSG00000172893	DOID:14692	HPO	Smith-Lemli-Opitz syndrome	Xref -> OMIM
GREM1	26585	O60565	ENSG00000166923	DOID:0111685	HPO	Hereditary mixed polyposis syndrome	Xref -> OMIM
SLC38A8	146167	H3BUP5	ENSG00000166558	DOID:9005271	HPO	Foveal Hypoplasia and Anterior Segment Dysgenesis	Xref -> OMIM
TIA1	7072	E5RG67	ENSG00000116001	DOID:9008982	HPO	Welander Distal Myopathy, Swedish Type	Xref -> OMIM
AMH	268	P03971	ENSG00000104899	DOID:0050791	HPO	persistent Mullerian duct syndrome	Xref -> OMIM
FOXC2	2303	I6ZMK0	ENSG00000176692	None	HPO	None	None
DOCK8	81704	Q8NF50	ENSG00000107099	DOID:0080594	HPO	hyper IgE recurrent infection syndrome 2	Xref -> OMIM
LAMTOR2	28956	Q9Y2Q5	ENSG00000116586	DOID:9003777	HPO	Immunodeficiency due to Defect in MAPBP-Interacting Protein	Xref -> OMIM
MYRF	745	A0A6Q8PFY9	ENSG00000124920	DOID:9003497	HPO	Mild Encephalitis/Encephalopathy with Reversible Myelin Vacuolization	Xref -> OMIM
GRIN2A	2903	A0A6Q8PGD2	ENSG00000183454	DOID:2538	HPO	Continuous spikes and waves during sleep	Xref -> OMIM
FMN2	56776	Q96L17	ENSG00000155816	DOID:9008226	HPO	Intellectual Developmental Disorder, Autosomal Recessive 47	Xref -> OMIM
WT1	7490	W5S707	ENSG00000184937	DOID:2154	HPO	Nephroblastoma	Xref -> UMLS
COL7A1	1294	B0LXL0	ENSG00000114270	DOID:0080988	HPO	pretibial dystrophic epidermolysis bullosa	Xref -> OMIM
CD247	919	B2LYR2	ENSG00000198821	DOID:676	HPO	Oligoarticular juvenile idiopathic arthritis	Xref -> ICD-10
THOC2	57187	Q6P441	ENSG00000125676	None	HPO	None	None
FDPS	2224	P14324	ENSG00000160752	DOID:3805	HPO	Disseminated superficial actinic porokeratosis	Xref -> UMLS
PEX16	9409	E9PSC6	ENSG00000121680	DOID:906	HPO	Neonatal adrenoleukodystrophy	Xref -> MeSH
MEN1	4221	C9DZM4	ENSG00000133895	DOID:5394	HPO	Prolactinoma	Xref -> UMLS
PTPN22	26191	E9PMT0	ENSG00000134242	DOID:9074	HPO	systemic lupus erythematosus	Xref -> OMIM
ANK2	287	E9PCH6	ENSG00000145362	DOID:9004730	HPO	Romano-Ward syndrome	Xref -> MeSH
POLR3B	55703	Q9NW08	ENSG00000013503	DOID:0060794	HPO	hypomyelinating leukodystrophy 7 with or without oligodontia and-or hypogonadotropic hypogonadism	Xref -> OMIM
COL6A2	1292	P12110	ENSG00000142173	DOID:0050663	HPO	Bethlem myopathy	Xref -> OMIM
PUS1	80324	A0A024RBS6	ENSG00000177192	DOID:0080099	HPO	Mitochondrial myopathy and sideroblastic anemia	Xref -> MeSH
ND4	4538	I3Q1M5	ENSG00000198886	DOID:705	HPO	Leber hereditary optic neuropathy	Xref -> UMLS
RPS26	6231	A0A024RB14	ENSG00000197728	DOID:0111888	HPO	Diamond-Blackfan anemia 10	Xref -> OMIM
FGB	2244	D3DP13	ENSG00000171564	DOID:2236	HPO	congenital afibrinogenemia	Xref -> OMIM
JAK2	3717	Q8IXP2	ENSG00000096968	DOID:4971	HPO	myelofibrosis	Xref -> OMIM
TRMU	55687	B4DZN5	ENSG00000100416	DOID:0111734	HPO	aminoglycoside-induced deafness	Xref -> OMIM
SLC36A2	153201	E5RGH8	ENSG00000186335	DOID:0112265	HPO	iminoglycinuria	Xref -> OMIM
REN	5972	P00797	ENSG00000143839	DOID:9005373	HPO	Autosomal Dominant Tubulointerstitial Kidney Disease 4	Xref -> OMIM
SDHAF2	54949	M0R060	ENSG00000167985	DOID:0050773	HPO	Hereditary pheochromocytoma-paraganglioma	DiseaseName -> Frozenset
CDH23	64072	Q9H251	ENSG00000107736	DOID:0110467	HPO	autosomal recessive nonsyndromic deafness 12	Xref -> OMIM
METTL27	155368	Q8N6F8	ENSG00000165171	None	HPO	None	None
DNM2	1785	K7EMR9	ENSG00000079805	DOID:9004426	HPO	Lethal Congenital Contracture Syndrome 5	Xref -> OMIM
KIF5C	3800	A0A7I2YQQ7	ENSG00000168280	DOID:0090133	HPO	complex cortical dysplasia with other brain malformations 2	Xref -> OMIM
MSX1	4487	E9KXV3	ENSG00000163132	DOID:0080399	HPO	orofacial cleft 5	Xref -> OMIM
CLCNKB	1188	A0A804HJU7	ENSG00000184908	None	HPO	None	None
CCDC28B	79140	E9PM81	ENSG00000160050	DOID:0110123	HPO	Bardet-Biedl syndrome 1	Xref -> OMIM
ARHGEF18	23370	A0A2X0SSI0	ENSG00000104880	DOID:9003675	HPO	Retinitis Pigmentosa 78	Xref -> OMIM
ZMYND10	51364	C9JUQ8	ENSG00000004838	DOID:0110597	HPO	primary ciliary dyskinesia 22	Xref -> OMIM
SGCG	6445	Q13326	ENSG00000102683	DOID:0110277	HPO	Gamma-sarcoglycan-related  limb-girdle muscular dystrophy R5	Xref -> OMIM
CACNA1C	775	F5H522	ENSG00000151067	DOID:0050451	HPO	Brugada syndrome	Xref -> UMLS
MYH7	4625	A0A191TDH2	ENSG00000092054	DOID:0060253	HPO	Scapuloperoneal myopathy	Xref -> OMIM
POLR1C	9533	A0A2R8YEZ4	ENSG00000171453	DOID:0060792	HPO	hypomyelinating leukodystrophy 11	Xref -> OMIM
DMXL2	23312	L8ECF9	ENSG00000104093	DOID:0112217	HPO	developmental and epileptic encephalopathy 81	Xref -> OMIM
KRT83	3889	P78385	ENSG00000170523	DOID:0050467	HPO	Progressive symmetric erythrokeratodermia	DiseaseName -> Frozenset
MS4A1	931	E9PPL6	ENSG00000156738	DOID:12177	HPO	Common variable immunodeficiency	Xref -> UMLS
CDC6	990	J3KTI7	ENSG00000094804	None	HPO	None	None
TMCO1	54499	A0A0D9SEL8	ENSG00000143183	DOID:9006917	HPO	Cerebrofaciothoracic Dysplasia	Xref -> OMIM
APTX	54840	F8WBD6	ENSG00000137074	DOID:0050754	HPO	Ataxia-oculomotor apraxia type 1	Xref -> GARD
CHD7	55636	L8E8D7	ENSG00000171316	None	HPO	None	None
RNF168	165918	Q8IYW5	ENSG00000163961	DOID:0090113	HPO	RIDDLE syndrome	Xref -> OMIM
MGMT	4255	A0A0G2SKF3	ENSG00000170430	DOID:6846	HPO	Familial melanoma	DiseaseName -> Frozenset
ANO5	203859	A0A346A6F2	ENSG00000171714	DOID:0110284	HPO	autosomal recessive limb-girdle muscular dystrophy type 2L	Xref -> OMIM
IGF1R	3480	H0YMJ5	ENSG00000140443	DOID:9000145	HPO	Insulin-Like Growth Factor I, Resistance To	Xref -> OMIM
SMC1A	8243	V9GY57	ENSG00000072501	DOID:0080506	HPO	Cornelia de Lange syndrome 2	Xref -> OMIM
MET	4233	A0PJF7	ENSG00000105976	DOID:4465	HPO	papillary renal cell carcinoma	Xref -> OMIM
PIK3R1	5295	H0YBC2	ENSG00000145675	None	HPO	None	None
PI4KA	5297	C9JLI1	ENSG00000241973	DOID:0112347	HPO	hereditary spastic paraplegia 84	Xref -> OMIM
BCL7B	9275	F8WDZ4	ENSG00000106635	None	HPO	None	None
ALDOB	229	A0A024R145	ENSG00000136872	DOID:9869	HPO	hereditary fructose intolerance syndrome	Xref -> OMIM
TRIM37	4591	J3KT90	ENSG00000108395	None	HPO	None	None
ZCCHC8	55596	F5H6J5	ENSG00000033030	DOID:9009112	HPO	Pulmonary Fibrosis and/or Bone Marrow Failure, Telomere-Related, 5	Xref -> OMIM
KRT10	3858	P13645	ENSG00000186395	DOID:4603	HPO	epidermolytic hyperkeratosis	Xref -> OMIM
TK2	7084	A0A7P0PE46	ENSG00000166548	DOID:0111523	HPO	autosomal recessive progressive external ophthalmoplegia with mitochondrial DNA deletions 3	Xref -> OMIM
CDK5RAP2	55755	F8WCI3	ENSG00000136861	None	HPO	None	None
LZTS1	11178	Q9Y250	ENSG00000061337	DOID:5041	HPO	esophageal cancer	Xref -> OMIM
GJB6	10804	O95452	ENSG00000121742	DOID:0110565	HPO	autosomal dominant nonsyndromic deafness 3B	Xref -> OMIM
RNF125	54941	J3QQW8	ENSG00000101695	DOID:9000905	HPO	Tenorio Syndrome	Xref -> OMIM
RAC2	5880	B1AH78	ENSG00000128340	DOID:0112062	HPO	immunodeficiency 73c with defective neutrophil chemotaxis and hypogammaglobulinemia	Xref -> OMIM
RHOA	387	C9JNR4	ENSG00000067560	DOID:9003047	HPO	ECTODERMAL DYSPLASIA WITH FACIAL DYSMORPHISM AND ACRAL, OCULAR, AND BRAIN ANOMALIES	Xref -> OMIM
IQCB1	9657	C9JXD7	ENSG00000173226	DOID:0050576	HPO	Senior-Loken syndrome	Xref -> MeSH
IMPDH1	3614	H7C511	ENSG00000106348	DOID:10584	HPO	Retinitis pigmentosa	Xref -> UMLS
ACAT1	38	A0A5F9ZHL7	ENSG00000075239	DOID:14723	HPO	Beta-ketothiolase deficiency	Xref -> GARD
TBX22	50945	A0A0D9SGI2	ENSG00000277800	None	HPO	None	None
NIPA1	123606	Q8TAY1	ENSG00000170113	None	HPO	None	None
KRT14	3861	A0A024R1X6	ENSG00000186847	DOID:4644	HPO	Autosomal recessive generalized epidermolysis bullosa simplex	Xref -> OMIM
ARHGAP24	83478	D6RHH1	ENSG00000138639	DOID:2590	HPO	Genetic steroid-resistant nephrotic syndrome	Xref -> OMIM
KLHDC8B	200942	Q96DZ8	ENSG00000185909	DOID:8567	HPO	Hodgkin's lymphoma	Xref -> OMIM
XYLT1	64131	Q86Y38	ENSG00000103489	DOID:2738	HPO	pseudoxanthoma elasticum	Xref -> OMIM
CUL4B	8450	A0A7P0Z4G9	ENSG00000158290	DOID:0060822	HPO	syndromic X-linked intellectual disability Cabezas type	Xref -> OMIM
CNTNAP1	8506	L8E7H9	ENSG00000108797	DOID:9003308	HPO	Congenital Hypomyelinating Neuropathy 3	Xref -> OMIM
TNIK	23043	C9JVV1	ENSG00000154310	DOID:9004737	HPO	intellectual developmental disorder, autosomal recessive 54	Xref -> OMIM
IFT43	112752	A0A7I2V6B2	ENSG00000119650	DOID:0080805	HPO	cranioectodermal dysplasia 3	Xref -> OMIM
TINF2	26277	H0YLC9	ENSG00000092330	DOID:0070026	HPO	Revesz syndrome	Xref -> OMIM
KRT17	3872	K7ESE1	ENSG00000128422	DOID:9004213	HPO	Pachyonychia Congenita 2	Xref -> OMIM
C12ORF4	57102	Q9NQ89	ENSG00000047621	None	HPO	None	None
GPR143	4935	A0A5J6CXM9	ENSG00000101850	DOID:9005467	HPO	Ocular Albinism Type 1	Xref -> OMIM
ACTA2	59	F6QUT6	ENSG00000107796	DOID:9008615	HPO	Familial thoracic aortic aneurysm and aortic dissection	DiseaseName -> Frozenset
ORAI1	84876	Q96D31	ENSG00000276045	DOID:0080686	HPO	tubular aggregate myopathy 2	Xref -> OMIM
TUBB3	10381	G3V3J6	ENSG00000258947	DOID:0090137	HPO	Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation	Xref -> OMIM
B9D2	80776	Q9BPU9	ENSG00000123810	DOID:9004364	HPO	Meckel Syndrome 10	Xref -> OMIM
CFTR	1080	Q5I6N6	ENSG00000001626	DOID:0080526	HPO	bronchiectasis 1	Xref -> OMIM
SDR9C7	121214	Q8NEX9	ENSG00000170426	DOID:0080257	HPO	autosomal recessive congenital ichthyosis 13	Xref -> OMIM
MED27	9442	A0A494C0P0	ENSG00000160563	DOID:0060307	HPO	Non-specific syndromic intellectual disability	Xref -> OMIM
ATP6AP2	10159	A0A1B0GUT7	ENSG00000182220	DOID:0060806	HPO	X-linked intellectual disability, Hedera type	Xref -> OMIM
NF1	4763	K7EJE7	ENSG00000196712	DOID:0111683	HPO	neurofibromatosis-Noonan syndrome	Xref -> OMIM
GUCA1A	2978	A0A7I2V6E2	ENSG00000048545	DOID:0050572	HPO	Cone rod dystrophy	Xref -> GARD
SIX1	6495	H0YK85	ENSG00000126778	DOID:0111423	HPO	branchiootorenal syndrome 1	Xref -> OMIM
NEUROD1	4760	Q13562	ENSG00000162992	DOID:9352	HPO	type 2 diabetes mellitus	Xref -> OMIM
GPR35	2859	Q9HC97	ENSG00000178623	DOID:0060643	HPO	Primary sclerosing cholangitis	Xref -> UMLS
ACTC1	70	A0A173GMX0	ENSG00000159251	DOID:0110110	HPO	atrial heart septal defect 5	Xref -> OMIM
KCNA4	3739	P22459	ENSG00000182255	DOID:9003021	HPO	Microcephaly, Cataracts, Impaired Intellectual Development, and Dystonia with Abnormal Striatum	Xref -> OMIM
TALDO1	6888	B4DID5	ENSG00000177156	DOID:9000356	HPO	Transaldolase Deficiency	Xref -> OMIM
RBL2	5934	J3KSF7	ENSG00000103479	DOID:9003939	HPO	BRUNET-WAGNER NEURODEVELOPMENTAL SYNDROME	Xref -> OMIM
CD81	975	E9PIF1	ENSG00000110651	DOID:12177	HPO	Common variable immunodeficiency	Xref -> UMLS
DMD	1756	Q8WYF2	ENSG00000198947	DOID:0110461	HPO	X-linked dilated cardiomyopathy	Xref -> OMIM
TPM2	7169	U3KQK2	ENSG00000198467	DOID:3191	HPO	Childhood-onset nemaline myopathy	DiseaseName -> Frozenset
HPD	3242	P32754	ENSG00000158104	DOID:0111362	HPO	hawkinsinuria	Xref -> OMIM
VPS13C	54832	A0A3B3IU50	ENSG00000129003	DOID:0060368	HPO	Young-onset Parkinson disease	DiseaseName -> Frozenset
YRDC	79693	Q86U90	ENSG00000196449	DOID:9002926	HPO	Galloway-Mowat Syndrome 10	Xref -> OMIM
SMARCAD1	56916	Q9H4L7	ENSG00000163104	DOID:0080725	HPO	Absence of fingerprints-congenital milia syndrome	Xref -> GARD
ADK	132	A0A5F9ZH76	ENSG00000156110	DOID:0111038	HPO	hypermethioninemia due to adenosine kinase deficiency	Xref -> OMIM
FIG4	9896	A0A6Q8PHA1	ENSG00000112367	DOID:0060589	HPO	Yunis-Varon syndrome	Xref -> OMIM
RDH11	51109	G3V2G6	ENSG00000072042	DOID:9000849	HPO	Retinal Dystrophy, Juvenile Cataracts, and Short Stature Syndrome	Xref -> OMIM
TGFBR2	7048	W8DYI2	ENSG00000163513	DOID:0070234	HPO	Loeys-Dietz syndrome 2	Xref -> OMIM
HCFC1	3054	A6NEM2	ENSG00000172534	None	HPO	None	None
PHYH	5264	Q6FGQ2	ENSG00000107537	DOID:10582	HPO	Refsum disease	Xref -> UMLS
LHX1	3975	A0A0J9YX49	ENSG00000274577	None	HPO	None	None
CLP1	10978	E9PL17	ENSG00000172409	DOID:0060279	HPO	pontocerebellar hypoplasia type 10	Xref -> OMIM
TRNL2	4568	None	ENSG00000210191	DOID:12558	HPO	Mitochondrial DNA-related progressive external ophthalmoplegia	Xref -> UMLS
